Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Genus,Species,Infraorder,Subgenus
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Lepadidae,NA, Conchoderma, virgatum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Scalpellidae,NA, Scalpellum, scalpellum,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Lepadomorpha,NA, Scalpellidae,NA, Scalpellum, stroemi,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Cirripedia,NA, Thoracica, Verrucomorpha,NA, Verrucidae,NA, Verruca, stroemia,NA,NA
 Animalia, Arthropoda,NA, Crustacea, Malacostraca, Phyllocarida, Leptostraca,NA,NA, Nebaliidae,NA, Nebalia, bipes,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Abyssoninoe, Abyssoninoe hibernica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Acanthicolepis, Acanthicolepis asperrima,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Adyte, Adyte pellucida,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nephtyoidea, Nephtyidae,NA, Aglaophamus, Aglaophamus malmgreni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nephtyoidea, Nephtyidae,NA, Aglaophamus, Aglaophamus rubella,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Alciopidae,NA, Alciopa, Alciopa reynaudii,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Alentia, Alentia gelatinosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Alkmaria, Alkmaria romijni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Polycirrinae, Amaeana, Amaeana trilobata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Amage, Amage auricula,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete acutifrons,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete baltica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete falcata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete finmarchica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete goesi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Ampharete, Ampharete lindstroemi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Amphicteis, Amphicteis gunneri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Amphicteis, Amphicteis midas,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Amphicteis, Amphicteis sundevalli,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Amphiglena, Amphiglena mediterranea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Amphitrite, Amphitrite cirrata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Amphitritides, Amphitritides gracilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Amythasides, Amythasides macroglossus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Anobothrus, Anobothrus gracilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Antinoe, Antinoe finmarchica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Aphroditidae,NA, Aphrodita, Aphrodita aculeata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Ctenodrilida,NA,NA, Ctenodrilidae, Ctenodrilinae, Aphropharynx, Aphropharynx heterochaeta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Apomatus, Apomatus similis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Dorvilleidae,NA, Arenotrocha, Arenotrocha minuta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Artacaminae, Artacama, Artacama proboscidea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Austrolaenilla, Austrolaenilla mollis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Axionice, Axionice maculata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Bispira, Bispira crassicornis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Bispira, Bispira volutacornis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Branchiomma, Branchiomma bombyx,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Branchiomma, Branchiomma inconspicua,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Bylgides, Bylgides elegans,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Bylgides, Bylgides groenlandicus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Bylgides, Bylgides sarsi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Chaetoparia, Chaetoparia nilssoni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Maldaninae, Chirimia, Chirimia biceps,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Chitinopoma, Chitinopoma serrula,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Chone, Chone duneri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Chone, Chone fauveli,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Chone, Chone filicaudata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Chone, Chone longocirrata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Spirorbinae, Circeis, Circeis armoricana,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Spirorbinae, Circeis, Circeis spirillum,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Clymenella, Clymenella cincta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Clymenella, Clymenella torquata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Clymenurinae, Clymenura, Clymenura lankesteri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Sphaerodoridae,NA, Commensodorum, Commensodorum commensalis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Ctenodrilida,NA,NA, Ctenodrilidae, Ctenodrilinae, Ctenodrilus, Ctenodrilus serratus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Dorvilleidae,NA, Dinophilus, Dinophilus gyrociliatus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Dorvilleidae,NA, Dinophilus, Dinophilus taeniatus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Diplaconotum, Diplaconotum paucidentatum,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Ditrupa, Ditrupa arietina,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Dorvilleidae,NA, Dorvillea, Dorvillea erucaeformis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Oenonidae,NA, Drilonereis, Drilonereis brattstroemi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Oenonidae,NA, Drilonereis, Drilonereis filum,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Chrysopetalidae,NA, Dysponetus, Dysponetus caecus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Chrysopetalidae,NA, Dysponetus, Dysponetus paleophorus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Eclysippe, Eclysippe vanelli,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Enipo, Enipo elisabethae,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Enipo, Enipo kinbergi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Sphaerodoridae,NA, Ephesiella, Ephesiella peripatus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone barbata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone flava,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone foliosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone fucata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone longa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone picta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone spetsbergensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eteone, Eteone suecica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Euchone, Euchone analis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Euchone, Euchone papillosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Euchone, Euchone rubrocincta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Euclymene, Euclymene droebachiensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Euclymene, Euclymene lindrothi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Euclymene, Euclymene oerstedi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Euclymene, Euclymene robusta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Eucranta, Eucranta villosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia bilineata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia clavigera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia expusilla,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia hanssoni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia mustela,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia tjalfiensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia tripunctata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eulalia, Eulalia viridis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eumida, Eumida arctica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eumida, Eumida bahusiensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eumida, Eumida ockelmanni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Eumida, Eumida sanguinea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Eunicidae,NA, Eunice, Eunice dubitata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Eunicidae,NA, Eunice, Eunice norvegica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Eunicidae,NA, Eunice, Eunice pennata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Eunoe, Eunoe nodosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Eupolymnia, Eupolymnia nebulosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Eupolymnia, Eupolymnia nesidensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Opheliida,NA,NA, Opheliidae, Opheliinae, Euzonus, Euzonus flabelligerus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Fabricia, Fabricia stellaris,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Fabriciola, Fabriciola baltica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Ficopomatus, Ficopomatus enigmaticus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Filograna, Filograna implexa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Gattyana, Gattyana amondseni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Gattyana, Gattyana cirrosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera alba,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera capitata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera gigantea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera lapidum,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera rouxii,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera tesselata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera tridactyla,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Glyceridae,NA, Glycera, Glycera unicornis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Goniadidae,NA, Glycinde, Glycinde nordmanni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Goniadidae,NA, Goniada, Goniada maculata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Goniadidae,NA, Goniada, Goniada norvegica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Goniadidae,NA, Goniada, Goniada pallida,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Glyceroidae, Goniadidae,NA, Goniadella, Goniadella bobretzkii,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Oenonidae,NA, Haematocleptes, Haematocleptes terebellidis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe antilopes,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe aspera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe borealis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe extenuata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe fragilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe imbricata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe impar,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe pagenstecheri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe spinifera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Harmothoe, Harmothoe viridis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Polycirrinae, Hauchiella, Hauchiella tribullata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Aphroditidae,NA, Hermonia, Hermonia hystrix,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Phyllodocoidea, Phyllodocidae,NA, Hesionura, Hesionura elongata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Histriobdellidae,NA, Histriobdella, Histriobdella homari,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Hydroides, Hydroides elegans,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Hydroides, Hydroides norvegica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Hypania, Hypania invalida,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Dorvilleidae,NA, Iphitime, Iphitime hartmanae,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Euclymeninae, Isocirrus, Isocirrus planiceps,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Spirorbinae, Janua, Janua brasiliensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Spirorbinae, Janua, Janua pagenstecheri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Jasmineira, Jasmineira candela,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Fabriciinae, Jasmineira, Jasmineira elegans,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Serpulinae, Josephella, Josephella marenzelleri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Serpulidae, Spirorbinae, Jugaria, Jugaria granulata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Aphroditidae,NA, Laetmonice, Laetmonice filicornis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Lanassa, Lanassa venusta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Terebellinae, Lanice, Lanice conchilega,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Sabellida,NA,NA, Sabellidae, Sabellinae, Laonome, Laonome kroeyeri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Lepidonotus, Lepidonotus clava,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Lepidonotus, Lepidonotus squamatus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Leucia, Leucia nivea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Lumbriclymeninae, Lumbriclymene, Lumbriclymene cylindricauda,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Lumbriclymeninae, Lumbriclymene, Lumbriclymene minor,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris agastos,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris aniara,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris fragilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris gracilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris latreilli,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris magnidentata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Eunicida,NA, Eunicoidea, Lumbrineridae,NA, Lumbrineris, Lumbrineris tetraura,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Terebellidae, Polycirrinae, Lysilla, Lysilla loveni,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Lysippe, Lysippe labiata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Terebellida,NA,NA, Ampharetidae, Ampharetinae, Lysippides, Lysippides fragilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Maldaninae, Maldane, Maldane arctica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Capitellida,NA,NA, Maldanidae, Maldaninae, Maldane, Maldane sarsi,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Malmgrenia, Malmgrenia andreapolis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Malmgrenia, Malmgrenia arenicolae,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Malmgrenia, Malmgrenia castanea,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Malmgrenia, Malmgrenia furcosetosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Aphroditoidea, Polynoidae,NA, Malmgrenia, Malmgrenia glabra,NA,NA
